epsilon,cos_phi_r,delta,E_E0,Es_E0,Es_E,Es0_E0
0.1,0.8333333333333334,0.08333333333333333,0.9422678769078666,0.8591495764629715,0.9000930244092006,0.9139999999999999
0.1,0.8333333333333334,0.09444444444444444,0.942050423024198,0.8589430150369297,0.9000815253408321,0.9139999999999999
0.1,0.8333333333333334,0.10555555555555556,0.9418329691405293,0.858736453610888,0.9000700209625689,0.9139999999999999
0.1,0.8333333333333334,0.11666666666666665,0.9416155152568608,0.8585298921848463,0.9000585112707316,0.9139999999999999
0.1,0.8333333333333334,0.12777777777777777,0.941398061373192,0.8583233307588045,0.9000469962616385,0.9139999999999999
0.1,0.8333333333333334,0.1388888888888889,0.9411806074895233,0.8581167693327628,0.9000354759316042,0.9139999999999999
0.1,0.8333333333333334,0.15,0.9409631536058546,0.857910207906721,0.9000239502769393,0.9139999999999999
0.1,0.8611111111111112,0.05,0.9429518044452116,0.8597508583674573,0.9001438854228363,0.9139516129032258
0.1,0.8611111111111112,0.061111111111111116,0.9427413652029515,0.8595509602132234,0.9001327768012704,0.9139516129032258
0.1,0.8611111111111112,0.07222222222222222,0.9425309259606915,0.8593510620589895,0.9001216632192519,0.9139516129032258
0.1,0.8611111111111112,0.08333333333333333,0.9423204867184316,0.8591511639047555,0.9001105446734577,0.9139516129032258
0.1,0.8611111111111112,0.09444444444444444,0.9421100474761716,0.8589512657505217,0.900099421160562,0.9139516129032258
0.1,0.8611111111111112,0.10555555555555556,0.9418996082339116,0.8587513675962878,0.9000882926772343,0.9139516129032258
0.1,0.8611111111111112,0.11666666666666665,0.9416891689916516,0.8585514694420537,0.9000771592201438,0.9139516129032258
0.1,0.8611111111111112,0.12777777777777777,0.9414787297493916,0.8583515712878199,0.9000660207859542,0.9139516129032258
0.1,0.8611111111111112,0.1388888888888889,0.9412682905071317,0.858151673133586,0.9000548773713278,0.9139516129032258
0.1,0.8611111111111112,0.15,0.9410578512648716,0.8579517749793519,0.9000437289729235,0.9139516129032258
0.1,0.8888888888888888,0.05,0.9429813974636543,0.8597336061421708,0.9001601758738111,0.9139062499999999
0.1,0.8888888888888888,0.061111111111111116,0.9427775344477148,0.8595399548052567,0.9001494183321205,0.9139062499999999
0.1,0.8888888888888888,0.07222222222222222,0.9425736714317755,0.8593463034683425,0.9001386561370747,0.9139062499999999
0.1,0.8888888888888888,0.08333333333333333,0.9423698084158363,0.8591526521314283,0.900127889285654,0.9139062499999999
0.1,0.8888888888888888,0.09444444444444444,0.942165945399897,0.8589590007945144,0.900117117774836,0.9139062499999999
0.1,0.8888888888888888,0.10555555555555556,0.9419620823839575,0.8587653494576001,0.9001063416015953,0.9139062499999999
0.1,0.8888888888888888,0.11666666666666665,0.9417582193680183,0.8585716981206861,0.9000955607629041,0.9139062499999999
0.1,0.8888888888888888,0.12777777777777777,0.9415543563520788,0.8583780467837719,0.900084775255732,0.9139062499999999
0.1,0.8888888888888888,0.1388888888888889,0.9413504933361394,0.8581843954468579,0.9000739850770461,0.9139062499999999
0.1,0.8888888888888888,0.15,0.9411466303202001,0.8579907441099438,0.9000631902238102,0.9139062499999999
0.1,0.9166666666666666,0.05,0.943009196965828,0.8597173995062954,0.9001763707154525,0.9138636363636363
0.1,0.9166666666666666,0.061111111111111116,0.9428115116170381,0.859529616391712,0.900165942931484,0.9138636363636363
0.1,0.9166666666666666,0.07222222222222222,0.9426138262682485,0.8593418332771287,0.9001555107736773,0.9138636363636363
0.1,0.9166666666666666,0.08333333333333333,0.9424161409194589,0.8591540501625453,0.9001450742392803,0.9138636363636363
0.1,0.9166666666666666,0.09444444444444444,0.9422184555706692,0.8589662670479618,0.9001346333255377,0.9138636363636363
0.1,0.9166666666666666,0.10555555555555556,0.9420207702218795,0.8587784839333785,0.9001241880296932,0.9138636363636363
0.1,0.9166666666666666,0.11666666666666665,0.9418230848730899,0.8585907008187952,0.9001137383489868,0.9138636363636363
0.1,0.9166666666666666,0.12777777777777777,0.9416253995243,0.8584029177042117,0.9001032842806576,0.9138636363636363
0.1,0.9166666666666666,0.1388888888888889,0.9414277141755104,0.8582151345896283,0.9000928258219404,0.9138636363636363
0.1,0.9166666666666666,0.15,0.9412300288267208,0.8580273514750449,0.90008236297007,0.9138636363636363
0.1,0.9444444444444444,0.05,0.9430353612031677,0.8597021462019421,0.9001924783916025,0.9138235294117647
0.1,0.9444444444444444,0.061111111111111116,0.9428434901293423,0.8595198861201407,0.9001823609283939,0.9138235294117647
0.1,0.9444444444444444,0.07222222222222222,0.9426516190555171,0.8593376260383392,0.9001722393464873,0.9138235294117647
0.1,0.9444444444444444,0.08333333333333333,0.9424597479816919,0.8591553659565376,0.9001621136433675,0.9138235294117647
0.1,0.9444444444444444,0.09444444444444444,0.9422678769078666,0.8589731058747361,0.9001519838165168,0.9138235294117647
0.1,0.9444444444444444,0.10555555555555556,0.9420760058340414,0.8587908457929345,0.9001418498634158,0.9138235294117647
0.1,0.9444444444444444,0.11666666666666665,0.9418841347602159,0.858608585711133,0.9001317117815427,0.9138235294117647
0.1,0.9444444444444444,0.12777777777777777,0.9416922636863907,0.8584263256293315,0.9001215695683737,0.9138235294117647
0.1,0.9444444444444444,0.1388888888888889,0.9415003926125655,0.8582440655475299,0.9001114232213833,0.9138235294117647
0.1,0.9444444444444444,0.15,0.9413085215387402,0.8580618054657284,0.9001012727380433,0.9138235294117647
0.1,0.9722222222222222,0.05,0.943060030341231,0.8596877645149806,0.9002085063802335,0.9137857142857142
0.1,0.9722222222222222,0.061111111111111116,0.9428736412980864,0.8595107118640878,0.9001986814701372,0.9137857142857142
0.1,0.9722222222222222,0.07222222222222222,0.9426872522549418,0.8593336592131948,0.9001888526748592,0.9137857142857142
0.1,0.9722222222222222,0.08333333333333333,0.9425008632117973,0.8591566065623019,0.9001790199920942,0.9137857142857142
0.1,0.9722222222222222,0.09444444444444444,0.9423144741686528,0.858979553911409,0.9001691834195362,0.9137857142857142
0.1,0.9722222222222222,0.10555555555555556,0.9421280851255082,0.858802501260516,0.9001593429548759,0.9137857142857142
0.1,0.9722222222222222,0.11666666666666665,0.9419416960823636,0.8586254486096232,0.9001494985958031,0.9137857142857142
0.1,0.9722222222222222,0.12777777777777777,0.9417553070392191,0.8584483959587301,0.9001396503400052,0.9137857142857142
0.1,0.9722222222222222,0.1388888888888889,0.9415689179960746,0.8582713433078373,0.9001297981851685,0.9137857142857142
0.1,0.9722222222222222,0.15,0.9413825289529301,0.8580942906569444,0.9001199421289766,0.9137857142857142
0.1,1.0,0.05,0.9430833289716241,0.8596741818106277,0.9002244613277142,0.91375
0.1,1.0,0.061111111111111116,0.9429021174019001,0.8595020472889263,0.9002149126865624,0.91375
0.1,1.0,0.07222222222222222,0.9427209058321763,0.859329912767225,0.9002053603744955,0.91375
0.1,1.0,0.08333333333333333,0.9425396942624523,0.8591577782455234,0.900195804389396,0.91375
0.1,1.0,0.09444444444444444,0.9423584826927285,0.858985643723822,0.9001862447291448,0.91375
0.1,1.0,0.10555555555555556,0.9421772711230046,0.8588135092021206,0.9001766813916218,0.91375
0.1,1.0,0.11666666666666665,0.9419960595532808,0.8586413746804192,0.9001671143747048,0.91375
0.1,1.0,0.12777777777777777,0.9418148479835569,0.8584692401587177,0.9001575436762695,0.91375
0.1,1.0,0.1388888888888889,0.941633636413833,0.8582971056370163,0.9001479692941909,0.91375
0.1,1.0,0.15,0.9414524248441092,0.8581249711153148,0.9001383912263419,0.91375
0.10454545454545455,0.75,0.05,0.9404024388222222,0.8575442341635237,0.8999498858773675,0.9141666666666667
0.10454545454545455,0.75,0.061111111111111116,0.9401522163102886,0.8573065457346162,0.8999365894051241,0.9141666666666667
0.10454545454545455,0.75,0.07222222222222222,0.9399019937983546,0.8570688573057088,0.8999232858532563,0.9141666666666667
0.10454545454545455,0.75,0.08333333333333333,0.939651771286421,0.8568311688768016,0.8999099752161077,0.9141666666666667
0.10454545454545455,0.75,0.09444444444444444,0.9394015487744872,0.8565934804478942,0.8998966574880171,0.9141666666666667
0.10454545454545455,0.75,0.10555555555555556,0.9391513262625534,0.8563557920189868,0.8998833326633163,0.9141666666666667
0.10454545454545455,0.75,0.11666666666666665,0.9389011037506197,0.8561181035900793,0.8998700007363315,0.9141666666666667
0.10454545454545455,0.75,0.12777777777777777,0.938650881238686,0.8558804151611721,0.8998566617013831,0.9141666666666667
0.10454545454545455,0.75,0.1388888888888889,0.9384006587267523,0.8556427267322647,0.8998433155527847,0.9141666666666667
0.10454545454545455,0.75,0.15,0.9381504362148184,0.8554050383033572,0.8998299622848446,0.9141666666666667
0.10454545454545455,0.7777777777777778,0.05,0.9404426531544972,0.8575229102800743,0.8999667906095897,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.061111111111111116,0.9402013671608469,0.8572937107236278,0.8999539740199284,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.07222222222222222,0.9399600811671964,0.8570645111671813,0.8999411508502778,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.08333333333333333,0.9397187951735462,0.8568353116107349,0.8999283210955697,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.09444444444444444,0.9394775091798956,0.8566061120542886,0.8999154847507306,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.10555555555555556,0.9392362231862452,0.8563769124978422,0.8999026418106808,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.11666666666666665,0.9389949371925949,0.8561477129413956,0.8998897922703365,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.12777777777777777,0.9387536511989446,0.8559185133849494,0.8998769361246083,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.1388888888888889,0.9385123652052941,0.8556893138285029,0.8998640733684017,0.9141071428571428
0.10454545454545455,0.7777777777777778,0.15,0.9382710792116438,0.8554601142720568,0.899851203996617,0.9141071428571428
0.10454545454545455,0.8055555555555556,0.05,0.9404800940845465,0.8575030570092765,0.8999835466725282,0.914051724137931
0.10454545454545455,0.8055555555555556,0.061111111111111116,0.9402471282975736,0.857281760885811,0.8999711767881625,0.914051724137931
0.10454545454545455,0.8055555555555556,0.07222222222222222,0.9400141625106008,0.8570604647623455,0.8999588007724851,0.914051724137931
0.10454545454545455,0.8055555555555556,0.08333333333333333,0.9397811967236281,0.8568391686388801,0.8999464186209364,0.914051724137931
0.10454545454545455,0.8055555555555556,0.09444444444444444,0.9395482309366553,0.8566178725154147,0.8999340303289521,0.914051724137931
0.10454545454545455,0.8055555555555556,0.10555555555555556,0.9393152651496824,0.8563965763919492,0.8999216358919636,0.914051724137931
0.10454545454545455,0.8055555555555556,0.11666666666666665,0.9390822993627096,0.8561752802684837,0.8999092353053975,0.914051724137931
0.10454545454545455,0.8055555555555556,0.12777777777777777,0.938849333575737,0.8559539841450182,0.8998968285646757,0.914051724137931
0.10454545454545455,0.8055555555555556,0.1388888888888889,0.9386163677887641,0.8557326880215528,0.8998844156652159,0.914051724137931
0.10454545454545455,0.8055555555555556,0.15,0.9383834020017913,0.8555113918980873,0.8998719966024313,0.914051724137931
0.10454545454545455,0.8333333333333334,0.05,0.9405150389525925,0.8574845272898654,0.9000001689491313,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.061111111111111116,0.9402898386918519,0.8572706077038488,0.8999882159184378,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.07222222222222222,0.9400646384311115,0.8570566881178322,0.8999762571608492,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.08333333333333333,0.9398394381703713,0.8568427685318156,0.8999642926722491,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.09444444444444444,0.9396142379096308,0.8566288489457988,0.8999523224485168,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.10555555555555556,0.9393890376488906,0.8564149293597823,0.8999403464855276,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.11666666666666665,0.9391638373881502,0.8562010097737656,0.8999283647791527,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.12777777777777777,0.9389386371274098,0.855987090187749,0.89991637732526,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.1388888888888889,0.9387134368666694,0.8557731706017322,0.8999043841197125,0.9139999999999999
0.10454545454545455,0.8333333333333334,0.15,0.9384882366059291,0.8555592510157157,0.8998923851583701,0.9139999999999999
0.10454545454545455,0.8611111111111112,0.05,0.9405477293130223,0.8574671930362225,0.9000166703999634,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.061111111111111116,0.9403297935768221,0.8572601740820127,0.9000051072668711,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.07222222222222222,0.9401118578406217,0.8570531551278031,0.8999935387726726,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.08333333333333333,0.9398939221044215,0.8568461361735935,0.8999819649136384,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.09444444444444444,0.9396759863682209,0.856639117219384,0.8999703856860357,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.10555555555555556,0.9394580506320207,0.8564320982651742,0.8999588010861278,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.11666666666666665,0.9392401148958203,0.8562250793109646,0.8999472111101756,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.12777777777777777,0.9390221791596199,0.856018060356755,0.8999356157544359,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.1388888888888889,0.9388042434234196,0.8558110414025454,0.8999240150151618,0.9139516129032258
0.10454545454545455,0.8611111111111112,0.15,0.9385863076872192,0.8556040224483358,0.8999124088886036,0.9139516129032258
0.10454545454545455,0.8888888888888888,0.05,0.9405783765259256,0.8574509421734323,0.9000330623638815,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.061111111111111116,0.9403672512814815,0.8572503925615418,0.9000218647051191,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.07222222222222222,0.9401561260370374,0.8570498429496513,0.9000106620171741,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.08333333333333333,0.9399450007925932,0.8568492933377608,0.8999994542966575,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.09444444444444444,0.9397338755481492,0.8566487437258701,0.8999882415401771,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.10555555555555556,0.9395227503037051,0.8564481941139794,0.8999770237443385,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.11666666666666665,0.939311625059261,0.8562476445020889,0.8999658009057435,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.12777777777777777,0.939100499814817,0.8560470948901983,0.8999545730209909,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.1388888888888889,0.9388893745703729,0.8558465452783077,0.8999433400866766,0.9139062499999999
0.10454545454545455,0.8888888888888888,0.15,0.9386782493259287,0.8556459956664172,0.8999321020993934,0.9139062499999999
0.10454545454545455,0.9166666666666666,0.05,0.9406071663319862,0.8574356762114176,0.9000493548039912,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.061111111111111116,0.9404024388222222,0.8572412038604934,0.9000385004214108,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.07222222222222222,0.9401977113124582,0.8570467315095692,0.9000276413117593,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.08333333333333333,0.9399929838026941,0.856852259158645,0.9000167774719481,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.09444444444444444,0.9397882562929304,0.8566577868077208,0.9000059088988855,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.10555555555555556,0.9395835287831663,0.8564633144567965,0.8999950355894784,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.11666666666666665,0.9393788012734023,0.8562688421058723,0.8999841575406293,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.12777777777777777,0.9391740737636384,0.856074369754948,0.8999732747492389,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.1388888888888889,0.9389693462538744,0.8558798974040239,0.8999623872122056,0.9138636363636363
0.10454545454545455,0.9166666666666666,0.15,0.9387646187441105,0.8556854250530997,0.8999514949264239,0.9138636363636363
0.10454545454545455,0.9444444444444444,0.05,0.9406342626200431,0.8574213082471682,0.9000655565101522,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.061111111111111116,0.9404355565076251,0.8572325556712711,0.9000550251683999,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.07222222222222222,0.9402368503952072,0.8570438030953742,0.9000444893753395,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.08333333333333333,0.9400381442827892,0.8568550505194772,0.9000339491281483,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.09444444444444444,0.9398394381703713,0.8566662979435802,0.9000234044240006,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.10555555555555556,0.9396407320579533,0.8564775453676832,0.9000128552600697,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.11666666666666665,0.9394420259455354,0.856288792791786,0.900002301633525,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.12777777777777777,0.9392433198331174,0.856100040215889,0.8999917435415347,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.1388888888888889,0.9390446137206994,0.855911287639992,0.8999811809812636,0.9138235294117647
0.10454545454545455,0.9444444444444444,0.15,0.9388459076082815,0.8557225350640949,0.8999706139498748,0.9138235294117647
0.10454545454545455,0.9722222222222222,0.05,0.9406598105487827,0.8574077613094476,0.9000816752667419,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.061111111111111116,0.9404667817538623,0.8572244016642905,0.9000714484684784,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.07222222222222222,0.9402737529589419,0.8570410420191334,0.9000612174712961,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.08333333333333333,0.9400807241640216,0.8568576823739763,0.9000509822726087,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.09444444444444444,0.9398876953691013,0.856674322728819,0.900040742869827,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.10555555555555556,0.939694666574181,0.856490963083662,0.9000304992603612,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.11666666666666665,0.9395016377792608,0.856307603438505,0.9000202514416173,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.12777777777777777,0.9393086089843403,0.8561242437933477,0.9000099994110011,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.1388888888888889,0.9391155801894201,0.8559408841481908,0.8999997431659151,0.9137857142857142
0.10454545454545455,0.9722222222222222,0.15,0.9389225513944999,0.8557575245030334,0.8999894827037597,0.9137857142857142
0.10454545454545455,1.0,0.05,0.9406839391481476,0.8573949669793777,0.9000977179924301,0.91375
0.10454545454545455,1.0,0.061111111111111116,0.9404962722641973,0.8572167006576972,0.9000877787848333,0.91375
0.10454545454545455,1.0,0.07222222222222222,0.940308605380247,0.8570384343360168,0.9000778356099006,0.91375
0.10454545454545455,1.0,0.08333333333333333,0.9401209384962967,0.8568601680143362,0.9000678884652555,0.91375
0.10454545454545455,1.0,0.09444444444444444,0.9399332716123463,0.8566819016926557,0.9000579373485211,0.91375
0.10454545454545455,1.0,0.10555555555555556,0.9397456047283961,0.8565036353709752,0.9000479822573172,0.91375
0.10454545454545455,1.0,0.11666666666666665,0.9395579378444459,0.8563253690492946,0.9000380231892621,0.91375
0.10454545454545455,1.0,0.12777777777777777,0.9393702709604955,0.8561471027276141,0.9000280601419727,0.91375
0.10454545454545455,1.0,0.1388888888888889,0.9391826040765452,0.8559688364059336,0.9000180931130636,0.91375
0.10454545454545455,1.0,0.15,0.938994937192595,0.855790570084253,0.9000081221001471,0.91375
0.1090909090909091,0.75,0.05,0.9380093545005229,0.8552710106811042,0.8998224164447466,0.9141666666666667
0.1090909090909091,0.75,0.061111111111111116,0.9377507120067173,0.8550253242674574,0.899808602432441,0.9141666666666667
0.1090909090909091,0.75,0.07222222222222222,0.9374920695129116,0.8547796378538105,0.8997947807979041,0.9141666666666667
0.1090909090909091,0.75,0.08333333333333333,0.937233427019106,0.8545339514401636,0.8997809515348258,0.9141666666666667
0.1090909090909091,0.75,0.09444444444444444,0.9369747845253005,0.8542882650265169,0.8997671146368889,0.9141666666666667
0.1090909090909091,0.75,0.10555555555555556,0.9367161420314948,0.8540425786128699,0.8997532700977685,0.9141666666666667
0.1090909090909091,0.75,0.11666666666666665,0.9364574995376892,0.8537968921992232,0.899739417911134,0.9141666666666667
0.1090909090909091,0.75,0.12777777777777777,0.9361988570438835,0.8535512057855763,0.8997255580706466,0.9141666666666667
0.1090909090909091,0.75,0.1388888888888889,0.9359402145500777,0.8533055193719294,0.8997116905699615,0.9141666666666667
0.1090909090909091,0.75,0.15,0.9356815720562723,0.8530598329582826,0.8996978154027252,0.9141666666666667
0.1090909090909091,0.7777777777777778,0.05,0.9380509220441704,0.8552509721880593,0.8998394419573515,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.061111111111111116,0.9378015167822863,0.8550140602891856,0.8998261265521457,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.07222222222222222,0.9375521115204022,0.8547771483903118,0.8998128040626783,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.08333333333333333,0.9373027062585183,0.8545402364914381,0.899799474483294,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.09444444444444444,0.9370533009966343,0.8543033245925643,0.8997861378083325,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.10555555555555556,0.9368038957347503,0.8540664126936905,0.8997727940321261,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.11666666666666665,0.9365544904728662,0.8538295007948168,0.8997594431490016,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.12777777777777777,0.9363050852109822,0.8535925888959432,0.8997460851532798,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.1388888888888889,0.9360556799490982,0.8533556769970693,0.8997327200392753,0.9141071428571428
0.1090909090909091,0.7777777777777778,0.15,0.9358062746872142,0.8531187650981954,0.8997193478012969,0.9141071428571428
0.1090909090909091,0.8055555555555556,0.05,0.9380896228606695,0.8552323156600522,0.8998563130095262,0.914051724137931
0.1090909090909091,0.8055555555555556,0.061111111111111116,0.9378488177802298,0.8550035731370017,0.8998434617365026,0.914051724137931
0.1090909090909091,0.8055555555555556,0.07222222222222222,0.93760801269979,0.8547748306139511,0.8998306038623156,0.914051724137931
0.1090909090909091,0.8055555555555556,0.08333333333333333,0.9373672076193502,0.8545460880909005,0.899817739381878,0.914051724137931
0.1090909090909091,0.8055555555555556,0.09444444444444444,0.9371264025389106,0.8543173455678501,0.899804868290097,0.914051724137931
0.1090909090909091,0.8055555555555556,0.10555555555555556,0.9368855974584708,0.8540886030447996,0.8997919905818746,0.914051724137931
0.1090909090909091,0.8055555555555556,0.11666666666666665,0.9366447923780311,0.8538598605217491,0.8997791062521077,0.914051724137931
0.1090909090909091,0.8055555555555556,0.12777777777777777,0.9364039872975916,0.8536311179986987,0.8997662152956879,0.914051724137931
0.1090909090909091,0.8055555555555556,0.1388888888888889,0.9361631822171517,0.853402375475648,0.8997533177075018,0.914051724137931
0.1090909090909091,0.8055555555555556,0.15,0.9359223771367119,0.8531736329525974,0.8997404134824301,0.914051724137931
0.1090909090909091,0.8333333333333334,0.05,0.9381257436227356,0.8552149029005788,0.8998730450645597,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.061111111111111116,0.9378929653783105,0.8549937851282966,0.8998606269048371,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.07222222222222222,0.9376601871338854,0.8547726673560144,0.8998482025793897,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.08333333333333333,0.9374274088894603,0.8545515495837323,0.8998357720836243,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.09444444444444444,0.9371946306450352,0.85433043181145,0.8998233354129429,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.10555555555555556,0.9369618524006101,0.8541093140391679,0.8998108925627434,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.11666666666666665,0.936729074156185,0.8538881962668857,0.8997984435284191,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.12777777777777777,0.93649629591176,0.8536670784946035,0.8997859883053583,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.1388888888888889,0.936263517667335,0.8534459607223215,0.899773526888945,0.9139999999999999
0.1090909090909091,0.8333333333333334,0.15,0.9360307394229097,0.8532248429500393,0.899761059274559,0.9139999999999999
0.1090909090909091,0.8611111111111112,0.05,0.9381595340130552,0.8551986135449421,0.8998896515883232,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.061111111111111116,0.9379342647442569,0.8549846286040239,0.899877638532047,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.07222222222222222,0.9377089954754584,0.8547706436631056,0.8998656197038899,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.08333333333333333,0.9374837262066599,0.8545566587221874,0.899853595099691,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.09444444444444444,0.9372584569378615,0.8543426737812692,0.8998415647152853,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.10555555555555556,0.937033187669063,0.8541286888403511,0.8998295285465042,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.11666666666666665,0.9368079184002646,0.8539147038994329,0.8998174865891746,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.12777777777777777,0.9365826491314662,0.8537007189585145,0.8998054388391199,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.1388888888888889,0.9363573798626676,0.8534867340175962,0.8997933852921594,0.9139516129032258
0.1090909090909091,0.8611111111111112,0.15,0.9361321105938691,0.8532727490766782,0.899781325944108,0.9139516129032258
0.1090909090909091,0.8888888888888888,0.05,0.93819121250398,0.8551833422740331,0.8999061443616921,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.061111111111111116,0.9379729828998316,0.8549760443625184,0.8998945110310324,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.07222222222222222,0.937754753295683,0.854768746451004,0.8998828722858719,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.08333333333333333,0.9375365236915345,0.8545614485394895,0.8998712281224289,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.09444444444444444,0.9373182940873861,0.8543541506279749,0.8998595785369192,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.10555555555555556,0.9371000644832376,0.8541468527164603,0.8998479235255546,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.11666666666666665,0.936881834879089,0.8539395548049459,0.8998362630845439,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.12777777777777777,0.9366636052749405,0.8537322568934314,0.8998245972100918,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.1388888888888889,0.936445375670792,0.8535249589819167,0.8998129258983995,0.9139062499999999
0.1090909090909091,0.8888888888888888,0.15,0.9362271460666435,0.8533176610704023,0.899801249145665,0.9139062499999999
0.1090909090909091,0.9166666666666666,0.05,0.9382209710863639,0.855168996534694,0.8999225337361066,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.061111111111111116,0.9380093545005229,0.8549679803780741,0.8999112570655075,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.07222222222222222,0.937797737914682,0.8547669642214539,0.8998999753056863,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.08333333333333333,0.937586121328841,0.8545659480648338,0.899888688453197,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.09444444444444444,0.937374504743,0.8543649319082136,0.8998773965045902,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.10555555555555556,0.937162888157159,0.8541639157515932,0.899866099456414,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.11666666666666665,0.9369512715713183,0.8539628995949731,0.8998547973052129,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.12777777777777777,0.9367396549854772,0.8537618834383531,0.8998434900475291,0.9138636363636363
0.1090909090909091,0.9166666666666666,0.1388888888888889,0.9365280383996362,0.853560867281733,0.8998321776799003,0.9138636363636363
