epsilon,cos_phi_r,delta,E_E0,Es_E0,Es_E,Es0_E0
0.15454545454545454,0.8333333333333334,0.15,0.7842308149150928,0.7092004570627245,0.8902731319031142,0.9139999999999999
0.15454545454545454,0.8611111111111112,0.05,0.790779654734977,0.7153661874120716,0.8907761167685548,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.061111111111111116,0.790086655812238,0.7147086088463444,0.8907251455540574,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.07222222222222222,0.7893936568894989,0.7140510302806172,0.8906740848455632,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.08333333333333333,0.7887006579667598,0.71339345171489,0.8906229344071681,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.09444444444444444,0.7880076590440208,0.7127358731491631,0.8905716940021381,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.10555555555555556,0.7873146601212817,0.7120782945834359,0.8905203633929056,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.11666666666666665,0.7866216611985426,0.7114207160177087,0.890468942341066,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.12777777777777777,0.7859286622758035,0.7107631374519817,0.8904174306073739,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.1388888888888889,0.7852356633530646,0.7101055588862547,0.8903658279517391,0.9139516129032258
0.15454545454545454,0.8611111111111112,0.15,0.7845426644303254,0.7094479803205275,0.8903141341332236,0.9139516129032258
0.15454545454545454,0.8888888888888888,0.05,0.7908771077084873,0.715413296494651,0.8908008388058885,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.061111111111111116,0.7902057650020836,0.714776267259103,0.8907514888880765,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.07222222222222222,0.7895344222956804,0.7141392380235547,0.8907020550455953,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.08333333333333333,0.7888630795892767,0.7135022087880066,0.8906525370641795,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.09444444444444444,0.7881917368828733,0.7128651795524584,0.8906029347288327,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.10555555555555556,0.7875203941764698,0.7122281503169106,0.8905532478238262,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.11666666666666665,0.7868490514700663,0.7115911210813622,0.8905034761326935,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.12777777777777777,0.7861777087636629,0.7109540918458142,0.8904536194382303,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.1388888888888889,0.7855063660572594,0.710317062610266,0.8904036775224892,0.9139062499999999
0.15454545454545454,0.8888888888888888,0.15,0.784835023350856,0.7096800333747179,0.8903536501667769,0.9139062499999999
0.15454545454545454,0.9166666666666666,0.05,0.7909686544411786,0.7154575504813169,0.8908251211912134,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.061111111111111116,0.790317655453151,0.7148398251619975,0.8907772935023675,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.07222222222222222,0.7896666564651234,0.7142220998426779,0.8907293869554951,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.08333333333333333,0.7890156574770957,0.7136043745233586,0.8906814013554046,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.09444444444444444,0.7883646584890682,0.7129866492040392,0.8906333365062589,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.10555555555555556,0.7877136595010406,0.7123689238847196,0.8905851922115741,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.11666666666666665,0.7870626605130129,0.7117511985654004,0.8905369682742164,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.12777777777777777,0.7864116615249853,0.711133473246081,0.8904886644963984,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.1388888888888889,0.7857606625369578,0.7105157479267614,0.8904402806796781,0.9138636363636363
0.15454545454545454,0.9166666666666666,0.15,0.7851096635489301,0.7098980226074421,0.8903918166249549,0.9138636363636363
0.15454545454545454,0.9444444444444444,0.05,0.791054816071947,0.7154992012922962,0.8908490028567878,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.061111111111111116,0.790422964112979,0.7148996443647215,0.8908026071400136,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.07222222222222222,0.7897911121540109,0.7143000874371468,0.890756137187852,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.08333333333333333,0.7891592601950429,0.7137005305095719,0.89070959282199,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.09444444444444444,0.788527408236075,0.7131009735819974,0.8906629738635433,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.10555555555555556,0.7878955562771071,0.7125014166544227,0.8906162801330538,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.11666666666666665,0.7872637043181391,0.7119018597268479,0.8905695114504866,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.12777777777777777,0.7866318523591711,0.7113023027992731,0.890522667635229,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.1388888888888889,0.7860000004002031,0.7107027458716983,0.8904757485060874,0.9138235294117647
0.15454545454545454,0.9444444444444444,0.15,0.7853681484412351,0.7101031889441237,0.8904287538812852,0.9138235294117647
0.15454545454545454,0.9722222222222222,0.05,0.791136054180957,0.7155384720569342,0.8908725182699375,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.061111111111111116,0.7905222551351025,0.7149560453272902,0.8908274720644439,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.07222222222222222,0.7899084560892478,0.7143736185976461,0.8907823558525654,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.08333333333333333,0.7892946570433933,0.713791191868002,0.8907371694709783,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.09444444444444444,0.7886808579975388,0.713208765138358,0.8906919127558524,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.10555555555555556,0.7880670589516842,0.7126263384087141,0.8906465855428467,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.11666666666666665,0.7874532599058295,0.71204391167907,0.8906011876671068,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.12777777777777777,0.786839460859975,0.711461484949426,0.8905557189632648,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.1388888888888889,0.7862256618141203,0.7108790582197819,0.8905101792654364,0.9137857142857142
0.15454545454545454,0.9722222222222222,0.15,0.7856118627682658,0.7102966314901379,0.8904645684072182,0.9137857142857142
0.15454545454545454,1.0,0.05,0.7912127790616889,0.7155755611124252,0.890895698055285,0.91375
0.15454545454545454,1.0,0.061111111111111116,0.7906160299893303,0.715009312903049,0.8908519258236568,0.91375
0.15454545454545454,1.0,0.07222222222222222,0.7900192809169717,0.7144430646936729,0.8908080874644315,0.91375
0.15454545454545454,1.0,0.08333333333333333,0.7894225318446131,0.7138768164842968,0.8907641828276444,0.91375
0.15454545454545454,1.0,0.09444444444444444,0.7888257827722545,0.7133105682749206,0.8907202117628781,0.91375
0.15454545454545454,1.0,0.10555555555555556,0.7882290336998957,0.7127443200655446,0.8906761741192601,0.91375
0.15454545454545454,1.0,0.11666666666666665,0.7876322846275371,0.7121780718561684,0.8906320697454598,0.91375
0.15454545454545454,1.0,0.12777777777777777,0.7870355355551786,0.7116118236467923,0.8905878984896876,0.91375
0.15454545454545454,1.0,0.1388888888888889,0.7864387864828198,0.7110455754374161,0.8905436601996941,0.91375
0.15454545454545454,1.0,0.15,0.7858420374104612,0.7104793272280401,0.8904993547227668,0.91375
0.1590909090909091,0.75,0.05,0.7849342176834585,0.7100339857236866,0.8902718257325711,0.9141666666666667
0.1590909090909091,0.75,0.061111111111111116,0.7841242687602067,0.7092654446255775,0.8902112914609681,0.9141666666666667
0.1590909090909091,0.75,0.07222222222222222,0.7833143198369549,0.7084969035274683,0.8901506320041951,0.9141666666666667
0.1590909090909091,0.75,0.08333333333333333,0.7825043709137031,0.7077283624293593,0.8900898469735252,0.9141666666666667
0.1590909090909091,0.75,0.09444444444444444,0.781694421990451,0.70695982133125,0.8900289359786197,0.9141666666666667
0.1590909090909091,0.75,0.10555555555555556,0.7808844730671994,0.7061912802331407,0.8899678986275205,0.9141666666666667
0.1590909090909091,0.75,0.11666666666666665,0.7800745241439476,0.7054227391350315,0.8899067345266424,0.9141666666666667
0.1590909090909091,0.75,0.12777777777777777,0.7792645752206958,0.7046541980369223,0.8898454432807633,0.9141666666666667
0.1590909090909091,0.75,0.1388888888888889,0.778454626297444,0.7038856569388132,0.8897840244930161,0.9141666666666667
0.1590909090909091,0.75,0.15,0.7776446773741922,0.703117115840704,0.8897224777648806,0.9141666666666667
0.1590909090909091,0.7777777777777778,0.05,0.7850643880461239,0.7100979774477876,0.8902992342055764,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.061111111111111116,0.7842833658701313,0.7093568842460394,0.8902409010079656,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.07222222222222222,0.7835023436941383,0.7086157910442913,0.8901824515132657,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.08333333333333333,0.7827213215181454,0.7078746978425432,0.890123885373343,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.09444444444444444,0.7819402993421527,0.707133604640795,0.8900652022386725,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.10555555555555556,0.7811592771661598,0.7063925114390468,0.8900064017583312,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.11666666666666665,0.780378254990167,0.7056514182372987,0.8899474835799924,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.12777777777777777,0.779597232814174,0.7049103250355504,0.8898884473499162,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.1388888888888889,0.7788162106381814,0.7041692318338023,0.8898292927129444,0.9141071428571428
0.1590909090909091,0.7777777777777778,0.15,0.7780351884621886,0.7034281386320543,0.8897700193124927,0.9141071428571428
0.1590909090909091,0.8055555555555556,0.05,0.7851855811423987,0.7101575559495368,0.8903259641781454,0.914051724137931
0.1590909090909091,0.8055555555555556,0.061111111111111116,0.784431490765578,0.70944201768578,0.8902696788014663,0.914051724137931
0.1590909090909091,0.8055555555555556,0.07222222222222222,0.7836774003887573,0.7087264794220232,0.8902132851040401,0.914051724137931
0.1590909090909091,0.8055555555555556,0.08333333333333333,0.7829233100119367,0.7080109411582662,0.8901567827728714,0.914051724137931
0.1590909090909091,0.8055555555555556,0.09444444444444444,0.782169219635116,0.7072954028945094,0.8901001714937588,0.914051724137931
0.1590909090909091,0.8055555555555556,0.10555555555555556,0.7814151292582954,0.7065798646307526,0.890043450951287,0.914051724137931
0.1590909090909091,0.8055555555555556,0.11666666666666665,0.7806610388814748,0.7058643263669957,0.8899866208288233,0.914051724137931
0.1590909090909091,0.8055555555555556,0.12777777777777777,0.7799069485046541,0.705148788103239,0.8899296808085096,0.914051724137931
0.1590909090909091,0.8055555555555556,0.1388888888888889,0.7791528581278333,0.7044332498394822,0.8898726305712574,0.914051724137931
0.1590909090909091,0.8055555555555556,0.15,0.7783987677510128,0.7037177115757254,0.8898154697967413,0.914051724137931
0.1590909090909091,0.8333333333333334,0.05,0.7852986946989218,0.7102131625511693,0.8903520837837398,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.061111111111111116,0.7845697406679951,0.709521475562871,0.8902977084418563,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.07222222222222222,0.7838407866370685,0.7088297885745726,0.8902432319643205,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.08333333333333333,0.783111832606142,0.7081381015862745,0.8901886540687083,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.09444444444444444,0.7823828785752153,0.7074464145979761,0.8901339744715427,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.10555555555555556,0.7816539245442886,0.7067547276096781,0.8900791928882898,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.11666666666666665,0.780924970513362,0.7060630406213796,0.8900243090333526,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.12777777777777777,0.7801960164824353,0.7053713536330813,0.8899693226200674,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.1388888888888889,0.7794670624515088,0.7046796666447831,0.889914233360698,0.9139999999999999
0.1590909090909091,0.8333333333333334,0.15,0.7787381084205821,0.7039879796564849,0.8898590409664306,0.9139999999999999
0.1590909090909091,0.8611111111111112,0.05,0.785404510606637,0.7102651816301154,0.8903776523288737,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.061111111111111116,0.7846990712218692,0.7095958071253109,0.890325062689038,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.07222222222222222,0.7839936318371015,0.7089264326205061,0.8902723784086297,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.08333333333333333,0.7832881924523338,0.7082570581157014,0.8902195992319449,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.09444444444444444,0.7825827530675661,0.7075876836108966,0.8901667249023584,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.10555555555555556,0.7818773136827984,0.7069183091060919,0.8901137551623184,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.11666666666666665,0.7811718742980307,0.7062489346012869,0.8900606897533428,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.12777777777777777,0.780466434913263,0.7055795600964822,0.8900075284160153,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.1388888888888889,0.7797609955284953,0.7049101855916774,0.8899542708899804,0.9139516129032258
0.1590909090909091,0.8611111111111112,0.15,0.7790555561437276,0.7042408110868726,0.8899009169139398,0.9139516129032258
0.1590909090909091,0.8888888888888888,0.05,0.78550371302012,0.710313949516628,0.8904027216777237,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.061111111111111116,0.7848203186161261,0.7096654929650984,0.8903518051643684,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.07222222222222222,0.7841369242121324,0.7090170364135687,0.8903007999010534,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.08333333333333333,0.7834535298081388,0.7083685798620393,0.8902497056555327,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.09444444444444444,0.782770135404145,0.7077201233105096,0.8901985221947497,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.10555555555555556,0.7820867410001513,0.7070716667589799,0.8901472492848332,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.11666666666666665,0.7814033465961574,0.7064232102074504,0.8900958866910937,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.12777777777777777,0.7807199521921638,0.7057747536559206,0.8900444341780197,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.1388888888888889,0.7800365577881702,0.705126297104391,0.8899928915092753,0.9139062499999999
0.1590909090909091,0.8888888888888888,0.15,0.7793531633841764,0.7044778405528614,0.8899412584476949,0.9139062499999999
0.1590909090909091,0.9166666666666666,0.05,0.785596903166119,0.7103597617736549,0.890427337384036,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.061111111111111116,0.7849342176834584,0.7097309554206563,0.8903779917417167,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.07222222222222222,0.7842715322007978,0.7091021490676581,0.8903285627082775,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.08333333333333333,0.7836088467181375,0.7084733427146596,0.8902790500721501,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.09444444444444444,0.7829461612354767,0.7078445363616611,0.8902294536210514,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.10555555555555556,0.7822834757528161,0.7072157300086628,0.8901797731419777,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.11666666666666665,0.7816207902701555,0.7065869236556642,0.8901300084212033,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.12777777777777777,0.7809581047874949,0.7059581173026659,0.8900801592442777,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.1388888888888889,0.7802954193048344,0.7053293109496674,0.8900302253960208,0.9138636363636363
0.1590909090909091,0.9166666666666666,0.15,0.7796327338221738,0.704700504596669,0.8899802066605219,0.9138636363636363
0.1590909090909091,0.9444444444444444,0.05,0.7856846115388241,0.7104028791920329,0.8904515396225492,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.061111111111111116,0.7850414168056535,0.7097925671435344,0.890403671691934,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.07222222222222222,0.7843982220724831,0.709182255095036,0.8903557252593539,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.08333333333333333,0.7837550273393125,0.7085719430465376,0.8903077001315396,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.09444444444444444,0.783111832606142,0.707961630998039,0.8902595961145852,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.10555555555555556,0.7824686378729713,0.7073513189495406,0.8902114130139495,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.11666666666666665,0.7818254431398007,0.7067410069010421,0.8901631506344496,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.12777777777777777,0.7811822484066302,0.7061306948525436,0.89011480878026,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.1388888888888889,0.7805390536734597,0.7055203828040453,0.8900663872549103,0.9138235294117647
0.1590909090909091,0.9444444444444444,0.15,0.7798958589402891,0.7049100707555468,0.8900178858612815,0.9138235294117647
0.1590909090909091,0.9722222222222222,0.05,0.7857673080045174,0.7104435327579326,0.8904753639601745,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.061111111111111116,0.7851424902637233,0.7098506581965339,0.8904288886302711,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.07222222222222222,0.7845176725229289,0.7092577836351354,0.890382339271161,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.08333333333333333,0.7838928547821348,0.7086649090737368,0.8903357157058241,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.09444444444444444,0.7832680370413404,0.7080720345123384,0.8902890177566766,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.10555555555555556,0.7826432193005461,0.70747915995094,0.8902422452455666,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.11666666666666665,0.7820184015597519,0.7068862853895415,0.8901953979937738,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.12777777777777777,0.7813935838189576,0.7062934108281429,0.8901484758220053,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.1388888888888889,0.7807687660781634,0.7057005362667443,0.8901014785503953,0.9137857142857142
0.1590909090909091,0.9722222222222222,0.15,0.7801439483373691,0.7051076617053458,0.8900544059985012,0.9137857142857142
0.1590909090909091,1.0,0.05,0.7858454102221167,0.7104819277923928,0.8904988419981967,0.91375
0.1590909090909091,1.0,0.061111111111111116,0.7852379485296779,0.7099055219688108,0.8904536813052205,0.91375
0.1590909090909091,1.0,0.07222222222222222,0.7846304868372391,0.709329116145229,0.8904084506853386,0.91375
0.1590909090909091,1.0,0.08333333333333333,0.7840230251448002,0.7087527103216472,0.8903631499760131,0.91375
0.1590909090909091,1.0,0.09444444444444444,0.7834155634523613,0.7081763044980653,0.8903177790142012,0.91375
0.1590909090909091,1.0,0.10555555555555556,0.7828081017599224,0.7075998986744834,0.8902723376363544,0.91375
0.1590909090909091,1.0,0.11666666666666665,0.7822006400674836,0.7070234928509016,0.8902268256784166,0.91375
0.1590909090909091,1.0,0.12777777777777777,0.7815931783750447,0.7064470870273197,0.8901812429758208,0.91375
0.1590909090909091,1.0,0.1388888888888889,0.7809857166826059,0.7058706812037376,0.8901355893634882,0.91375
0.1590909090909091,1.0,0.15,0.780378254990167,0.7052942753801559,0.8900898646758272,0.91375
0.16363636363636364,0.75,0.05,0.7795930853425311,0.7049653053854215,0.8898695380474633,0.9141666666666667
0.16363636363636364,0.75,0.061111111111111116,0.7787692931379914,0.7041836389928284,0.8898071334245274,0.9141666666666667
0.16363636363636364,0.75,0.07222222222222222,0.7779455009334516,0.7034019726002351,0.8897445966369557,0.9141666666666667
0.16363636363636364,0.75,0.08333333333333333,0.7771217087289118,0.702620306207642,0.8896819272644428,0.9141666666666667
0.16363636363636364,0.75,0.09444444444444444,0.7762979165243721,0.7018386398150487,0.8896191248848987,0.9141666666666667
0.16363636363636364,0.75,0.10555555555555556,0.7754741243198325,0.7010569734224557,0.8895561890744402,0.9141666666666667
0.16363636363636364,0.75,0.11666666666666665,0.7746503321152926,0.7002753070298625,0.8894931194073817,0.9141666666666667
0.16363636363636364,0.75,0.12777777777777777,0.773826539910753,0.6994936406372695,0.8894299154562233,0.9141666666666667
0.16363636363636364,0.75,0.1388888888888889,0.773002747706213,0.6987119742446763,0.8893665767916441,0.9141666666666667
0.16363636363636364,0.75,0.15,0.7721789555016733,0.6979303078520833,0.8893031029824906,0.9141666666666667
0.16363636363636364,0.7777777777777778,0.05,0.7797254805182608,0.70503140653185,0.8898973675996802,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.061111111111111116,0.7789311094638832,0.7042776567961352,0.8898372325954961,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.07222222222222222,0.7781367384095056,0.7035239070604203,0.8897769748121026,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.08333333333333333,0.777342367355128,0.7027701573247056,0.8897165938730939,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.09444444444444444,0.7765479963007503,0.7020164075889908,0.8896560894005223,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.10555555555555556,0.7757536252463727,0.7012626578532759,0.8895954610148937,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.11666666666666665,0.7749592541919951,0.7005089081175612,0.8895347083351572,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.12777777777777777,0.7741648831376174,0.6997551583818462,0.8894738309786977,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.1388888888888889,0.7733705120832398,0.6990014086461315,0.8894128285613287,0.9141071428571428
0.16363636363636364,0.7777777777777778,0.15,0.7725761410288622,0.6982476589104166,0.8893517006972834,0.9141071428571428
0.16363636363636364,0.8055555555555556,0.05,0.779848744992216,0.7050929489785249,0.8899244976348571,0.914051724137931
0.16363636363636364,0.8055555555555556,0.061111111111111116,0.7790817660431617,0.7043651906130073,0.8898664741878272,0.914051724137931
0.16363636363636364,0.8055555555555556,0.07222222222222222,0.7783147870941075,0.7036374322474895,0.8898083363840787,0.914051724137931
0.16363636363636364,0.8055555555555556,0.08333333333333333,0.7775478081450532,0.7029096738819719,0.8897500838852052,0.914051724137931
0.16363636363636364,0.8055555555555556,0.09444444444444444,0.776780829195999,0.7021819155164541,0.8896917163514628,0.914051724137931
0.16363636363636364,0.8055555555555556,0.10555555555555556,0.7760138502469447,0.7014541571509365,0.889633233441765,0.914051724137931
0.16363636363636364,0.8055555555555556,0.11666666666666665,0.7752468712978904,0.7007263987854185,0.8895746348136754,0.914051724137931
0.16363636363636364,0.8055555555555556,0.12777777777777777,0.7744798923488362,0.6999986404199008,0.8895159201234009,0.914051724137931
0.16363636363636364,0.8055555555555556,0.1388888888888889,0.7737129133997819,0.6992708820543831,0.8894570890257857,0.914051724137931
0.16363636363636364,0.8055555555555556,0.15,0.7729459344507277,0.6985431236888653,0.8893981411743032,0.914051724137931
0.16363636363636364,0.8333333333333334,0.05,0.7799637918345742,0.7051503885954217,0.889950998403922,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.061111111111111116,0.7792223788504884,0.704446888842088,0.8898949444081663,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.07222222222222222,0.7784809658664026,0.703743389088754,0.8898387836425287,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.08333333333333333,0.7777395528823167,0.7030398893354202,0.8897825158016611,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.09444444444444444,0.7769981398982311,0.7023363895820864,0.8897261405790488,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.10555555555555556,0.7762567269141453,0.7016328898287526,0.8896696576670073,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.11666666666666665,0.7755153139300593,0.7009293900754189,0.8896130667566747,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.12777777777777777,0.7747739009459736,0.7002258903220849,0.8895563675380064,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.1388888888888889,0.7740324879618878,0.6995223905687512,0.8894995596997711,0.9139999999999999
0.16363636363636364,0.8333333333333334,0.15,0.7732910749778019,0.6988188908154173,0.8894426429295434,0.9139999999999999
0.16363636363636364,0.8611111111111112,0.05,0.7800714163000061,0.705204122430583,0.8899769310556489,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.061111111111111116,0.779353919863794,0.7045233162176792,0.8899227182833979,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.07222222222222222,0.7786364234275818,0.7038425100047755,0.8898684055993793,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.08333333333333333,0.7779189269913699,0.7031617037918718,0.8898139927271377,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.09444444444444444,0.7772014305551577,0.702480897578968,0.8897594793891991,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.10555555555555556,0.7764839341189457,0.7018000913660645,0.889704865307062,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.11666666666666665,0.7757664376827336,0.7011192851531607,0.8896501502011958,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.12777777777777777,0.7750489412465216,0.7004384789402571,0.8895953337910341,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.1388888888888889,0.7743314448103095,0.6997576727273533,0.8895404157949708,0.9139516129032258
0.16363636363636364,0.8611111111111112,0.15,0.7736139483740976,0.6990768665144498,0.8894853959303551,0.9139516129032258
0.16363636363636364,0.8888888888888888,0.05,0.7801723142363483,0.7052544979010467,0.8900023490645692,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.061111111111111116,0.7794772395637678,0.7045949668822962,0.8899498614160504,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.07222222222222222,0.7787821648911873,0.7039354358635458,0.8898972800755167,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.08333333333333333,0.778087090218607,0.7032759048447953,0.8898446047918794,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.09444444444444444,0.7773920155460265,0.7026163738260449,0.8897918353131521,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.10555555555555556,0.7766969408734461,0.7019568428072944,0.8897389713864455,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.11666666666666665,0.7760018662008659,0.7012973117885442,0.8896860127579654,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.12777777777777777,0.7753067915282853,0.7006377807697937,0.889632959173007,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.1388888888888889,0.7746117168557048,0.6999782497510433,0.8895798103759508,0.9139062499999999
0.16363636363636364,0.8888888888888888,0.15,0.7739166421831244,0.6993187187322927,0.8895265661102595,0.9139062499999999
0.16363636363636364,0.9166666666666666,0.05,0.7802670971462456,0.7053018203126946,0.8900272993982585,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.061111111111111116,0.7795930853425312,0.7046622750823911,0.8899764314190183,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.07222222222222222,0.778919073538817,0.7040227298520876,0.8899254754059382,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.08333333333333333,0.7782450617351026,0.7033831846217841,0.8898744311302891,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.09444444444444444,0.7775710499313881,0.7027436393914808,0.8898232983625484,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.10555555555555556,0.7768970381276739,0.7021040941611773,0.8897720768723969,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.11666666666666665,0.7762230263239595,0.7014645489308737,0.889720766428716,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.12777777777777777,0.7755490145202452,0.7008250037005703,0.8896693667995832,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.1388888888888889,0.7748750027165308,0.7001854584702668,0.8896178777522691,0.9138636363636363
0.16363636363636364,0.9166666666666666,0.15,0.7742009909128165,0.6995459132399633,0.8895662990532335,0.9138636363636363
